일자,Shift,공장,공정,차종,설비,제품,작업자,실적,계획,작업시간,효율,C/T,비가동,비가동시간(분),부적합,부적합수량,불량,불량수량
2020-05-24,야간,DF공장,사출공정,AS차종,8호기,제품-010,AS-작업자,969,1065.9,582,1,36,,,,,,
2020-05-24,주간,DF공장,사출공정,AW차종,6호기,제품-020,BY-작업자,127,139.7,190,1,38.7,작업변경,70,,,,
2020-05-24,주간,DF공장,사출공정,AG차종,9호기,제품-014,BY-작업자,453,498.3,440,1,37.1,,,,,,
2020-05-24,야간,DF공장,사출공정,AG차종,9호기,제품-014,CX-작업자,965,1061.5,582,1,37.1,,,,,,
2020-05-24,주간,DF공장,사출공정,AA차종,7호기,제품-026,BT-작업자,767,843.7,462,1,36,,,,,,
2020-05-24,야간,DF공장,사출공정,AA차종,7호기,제품-026,CU-작업자,967,1063.7,582,1,36,,,,,,
2020-05-24,주간,DF공장,사출공정,BD차종,12호기,제품-022,BM-작업자,94,103.4,195,1,37,작업변경,70,,,,
2020-05-24,주간,DF공장,사출공정,AP차종,11호기,제품-025,BM-작업자,192,211.2,265,1,50,,,,,,
2020-05-24,야간,DF공장,사출공정,AP차종,11호기,제품-025,BP-작업자,420,462,582,1,50,,,,,,
2020-05-24,주간,DF공장,사출공정,BE차종,12호기,제품-023,DG-작업자,744,818.4,462,1,37.1,,,,,,
2020-05-24,야간,DF공장,사출공정,BE차종,12호기,제품-023,BN-작업자,938,1031.8,582,1,37.1,,,,,,
2020-05-24,주간,DF공장,사출공정,BB차종,11호기,제품-027,CZ-작업자,523,575.3,462,1,55,설비이상,15,,,,
2020-05-24,야간,DF공장,사출공정,BB차종,11호기,제품-027,AY-작업자,675,742.5,582,1,55,,,,,,
2020-05-24,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,460,506,240,1,25.7,자주검사,20,,,,
2020-05-24,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,,0,,,,3정5행,10,,,,
2020-05-24,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,BK-작업자,864,950.4,480,1,27.7,자주검사,20,,,,
2020-05-24,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,BK-작업자,,0,,,,3정5행,10,,,,
2020-05-24,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,1100,1210,480,1,25.7,자주검사,30,,,,
2020-05-24,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,,0,,,,3정5행,10,,,,
2020-05-24,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CL-작업자,792,871.2,480,1,30,자주검사,10,,,,
2020-05-24,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CL-작업자,,0,,,,작업변경,30,,,,
2020-05-24,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CL-작업자,,0,,,,3정5행,10,,,,
2020-05-24,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,CC-작업자,,0,,,,3정5행,10,,,,
2020-05-25,주간,DF공장,사출공정,AO차종,1호기,제품-024,BT-작업자,1019,1120.9,630,1,37.1,,,,,,
2020-05-25,야간,DF공장,사출공정,AO차종,1호기,제품-024,BP-작업자,938,1031.8,582,1,37.1,,,,,,
2020-05-25,주간,DF공장,사출공정,AO차종,1호기,제품-024,AN-작업자,1019,1120.9,630,1,37.1,,,,,,
2020-05-25,야간,DF공장,사출공정,AO차종,1호기,제품-024,AO-작업자,940,1034,582,1,37.1,,,,,,
2020-05-25,주간,DF공장,사출공정,AB차종,3호기,제품-029,BD-작업자,506,556.6,630,1,75,,,,,,
2020-05-25,야간,DF공장,사출공정,AB차종,3호기,제품-029,CA-작업자,550,605,582,1,75,,,,,,
2020-05-25,주간,DF공장,사출공정,AF차종,10호기,제품-033,DK-작업자,90,99,210,1,45,작업변경,70,,,,
2020-05-25,주간,DF공장,사출공정,AF차종,10호기,제품-033,DK-작업자,347,381.7,290,1,45,,,,,,
2020-05-25,야간,DF공장,사출공정,AF차종,10호기,제품-033,BB-작업자,279,306.9,255,1,45,작업변경,70,,,,
2020-05-25,야간,DF공장,사출공정,AF차종,10호기,제품-033,BB-작업자,417,458.7,325,1,45,결품,50,,,,
2020-05-25,주간,DF공장,사출공정,AR차종,5호기,제품-019,BV-작업자,1051,1156.1,630,1,36,,,,,,
2020-05-25,야간,DF공장,사출공정,AR차종,5호기,제품-019,CO-작업자,967,1063.7,582,1,36,,,,,,
2020-05-25,주간,DF공장,사출공정,AD차종,6호기,제품-016,CZ-작업자,327,359.7,319.8,1,60,,,,,,
2020-05-25,야간,DF공장,사출공정,AD차종,6호기,제품-016,AY-작업자,606,666.6,582,1,60,,,,,,
2020-05-25,주간,DF공장,사출공정,AA차종,7호기,제품-026,CY-작업자,924,1016.4,630,1,36,,,,,,
2020-05-25,야간,DF공장,사출공정,AA차종,7호기,제품-026,CK-작업자,967,1063.7,582,1,36,,,,,,
2020-05-25,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,1051,1156.1,630,1,36,,,,,,
2020-05-25,야간,DF공장,사출공정,AS차종,8호기,제품-010,DI-작업자,967,1063.7,582,1,36,,,,,,
2020-05-25,주간,DF공장,사출공정,AG차종,9호기,제품-014,BY-작업자,1051,1156.1,630,1,37.1,,,,,,
2020-05-25,야간,DF공장,사출공정,AG차종,9호기,제품-014,AS-작업자,967,1063.7,582,1,37.1,,,,,,
2020-05-25,주간,DF공장,사출공정,AA차종,7호기,제품-026,BM-작업자,1048,1152.8,630,1,36,,,,,,
2020-05-25,야간,DF공장,사출공정,AA차종,7호기,제품-026,CX-작업자,965,1061.5,582,1,36,,,,,,
2020-05-25,주간,DF공장,사출공정,AP차종,11호기,제품-025,AM-작업자,455,500.5,630,1,50,,,,,,
2020-05-25,야간,DF공장,사출공정,AP차종,11호기,제품-025,CU-작업자,234,257.4,420,1,50,작업변경,70,,,,
2020-05-25,야간,DF공장,사출공정,BC차종,11호기,제품-028,CU-작업자,144,158.4,160,1,65.4,,,,,,
2020-05-25,주간,DF공장,사출공정,BE차종,12호기,제품-023,DG-작업자,1016,1117.6,630,1,37.1,,,,,,
2020-05-25,야간,DF공장,사출공정,BE차종,12호기,제품-023,BN-작업자,938,1031.8,582,1,37.1,,,,,,
2020-05-25,주간,DF공장,사출공정,BB차종,11호기,제품-027,DD-작업자,736,809.6,630,1,55,,,,,,
2020-05-25,야간,DF공장,사출공정,BB차종,11호기,제품-027,CN-작업자,676,743.6,582,1,55,,,,,,
2020-05-25,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,636,699.6,300,1,25.7,자주검사,20,,,,
2020-05-25,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,,0,,,,교육,10,,,,
2020-05-25,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,,0,,,,3정5행,10,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,BF-작업자,580,638,240,1,26.7,자주검사,15,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,BF-작업자,,0,,,,작업변경,10,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,BF-작업자,,0,,,,교육,10,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,BF-작업자,220,242,120,1,26.7,자주검사,5,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,BF-작업자,,0,,,,작업변경,10,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,BF-작업자,654,719.4,300,1,26.7,자주검사,10,,,,
2020-05-25,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,1500,1650,640,1,25.7,자주검사,30,,,,
2020-05-25,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,,0,,,,교육,10,,,,
2020-05-25,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,,0,,,,3정5행,10,,,,
2020-05-25,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CL-작업자,264,290.4,180,1,30,자주검사,15,,,,
2020-05-25,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CL-작업자,,0,,,,교육,10,,,,
2020-05-25,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CL-작업자,1176,1293.6,480,1,27.7,자주검사,10,,,,
2020-05-25,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CL-작업자,,0,,,,작업변경,30,,,,
2020-05-25,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CL-작업자,,0,,,,3정5행,10,,,,
2020-05-25,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,BG-작업자,,0,,,,교육,10,,,,
2020-05-25,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,BG-작업자,,0,,,,기타,10,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,DC-작업자,,0,,,,교육,10,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,DC-작업자,,0,,,,작업변경,45,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,DC-작업자,,0,,,,기타,10,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,DC-작업자,,0,,,,자주검사,10,,,,
2020-05-25,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,DC-작업자,,0,,,,3정5행,10,,,,
2020-05-25,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,CC-작업자,,0,,,,교육,10,,,,
2020-05-25,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,CC-작업자,,0,,,,3정5행,10,,,,
2020-05-25,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CR-작업자,264,290.4,180,1,30,자주검사,25,,,,
2020-05-25,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CR-작업자,,0,,,,교육,10,,,,
2020-05-26,주간,DF공장,사출공정,AO차종,1호기,제품-024,BT-작업자,975,1072.5,630,1,37.1,,,,,,
2020-05-26,야간,DF공장,사출공정,AO차종,1호기,제품-024,BP-작업자,938,1031.8,582,1,37.1,,,,,,
2020-05-26,주간,DF공장,사출공정,AO차종,1호기,제품-024,AN-작업자,1022,1124.2,630,1,37.1,,,,,,
2020-05-26,야간,DF공장,사출공정,AO차종,1호기,제품-024,AO-작업자,940,1034,582,1,37.1,,,,,,
2020-05-26,주간,DF공장,사출공정,AB차종,3호기,제품-029,BD-작업자,506,556.6,630,1,75,,,,,성형,2
2020-05-26,야간,DF공장,사출공정,AB차종,3호기,제품-029,CA-작업자,430,473,582,1,75,,,,,,
2020-05-26,주간,DF공장,사출공정,AI차종,4호기,제품-021,CZ-작업자,558,613.8,410,1,36,작업변경,70,,,,
2020-05-26,야간,DF공장,사출공정,AI차종,4호기,제품-021,BB-작업자,882,970.2,582,1,36,,,,,,
2020-05-26,주간,DF공장,사출공정,AD차종,6호기,제품-016,CZ-작업자,169,185.9,220,1,60,,,,,,
2020-05-26,야간,DF공장,사출공정,AD차종,6호기,제품-016,CU-작업자,606,666.6,582,1,60,,,,,,
2020-05-26,주간,DF공장,사출공정,AA차종,7호기,제품-026,DK-작업자,1035,1138.5,630,1,36,설비이상,10,,,,
2020-05-26,야간,DF공장,사출공정,AA차종,7호기,제품-026,CK-작업자,967,1063.7,582,1,36,,,,,,
2020-05-26,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,1051,1156.1,630,1,36,,,,,,
2020-05-26,야간,DF공장,사출공정,AS차종,8호기,제품-010,DI-작업자,967,1063.7,582,1,36,,,,,,
2020-05-26,주간,DF공장,사출공정,AG차종,9호기,제품-014,BY-작업자,1011,1112.1,630,1,37.1,작업변경,30,,,,
2020-05-26,야간,DF공장,사출공정,AG차종,9호기,제품-014,AS-작업자,123,135.3,80,1,37.1,,,,,,
2020-05-26,주간,DF공장,사출공정,AA차종,7호기,제품-026,BM-작업자,45,49.5,115,1,36,작업변경,120,,,,
2020-05-26,주간,DF공장,사출공정,AX차종,6호기,제품-011,BM-작업자,753,828.3,515,1,37.1,,,,,,
2020-05-26,야간,DF공장,사출공정,AX차종,6호기,제품-011,CX-작업자,561,617.1,420,1,37.1,작업변경,70,,,,
2020-05-26,야간,DF공장,사출공정,AA차종,7호기,제품-026,CX-작업자,230,253,160,1,36,,,,,,
2020-05-26,주간,DF공장,사출공정,BC차종,11호기,제품-028,AM-작업자,412,453.2,630,1,65.4,설비이상,30,,,,
2020-05-26,야간,DF공장,사출공정,BC차종,11호기,제품-028,BH-작업자,425,467.5,582,1,65.4,,,,,,
2020-05-26,주간,DF공장,사출공정,BE차종,12호기,제품-023,DG-작업자,1017,1118.7,630,1,37.1,,,,,,
2020-05-26,야간,DF공장,사출공정,BE차종,12호기,제품-023,BN-작업자,938,1031.8,582,1,37.1,,,,,,
2020-05-26,주간,DF공장,사출공정,BB차종,11호기,제품-027,DD-작업자,736,809.6,630,1,55,,,,,,
2020-05-26,야간,DF공장,사출공정,BB차종,11호기,제품-027,CN-작업자,675,742.5,582,1,55,,,,,,
2020-05-26,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,BF-작업자,282,310.2,120,1,26.7,자주검사,15,,,,
2020-05-26,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,BF-작업자,310,341,120,1,26.7,자주검사,10,,,,
2020-05-26,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,960,1056,420,1,25.7,자주검사,20,,,,
2020-05-26,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,,0,,,,3정5행,10,,,,
2020-05-26,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,CG-작업자,792,871.2,360,1,27.7,자주검사,15,,,,
2020-05-26,주간,DF공장,조립공정,BA차종,조립2라인,제품-052,CG-작업자,,0,,,,3정5행,10,,,,
2020-05-26,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,BF-작업자,,0,,,,작업변경,20,,,,
2020-05-26,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,DC-작업자,,0,,,,작업변경,40,,,,
2020-05-26,주간,DF공장,조립공정,AM차종,조립3라인,제품-047,DC-작업자,,0,,,,3정5행,10,,,,
2020-05-26,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,1520,1672,640,1,25.7,자주검사,30,,,,
2020-05-26,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,,0,,,,3정5행,10,,,,
2020-05-26,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CL-작업자,672,739.2,420,1,30,자주검사,10,,,,
2020-05-26,주간,DF공장,조립공정,AS차종,조립5라인,제품-039,CL-작업자,,0,,,,작업변경,30,,,,
2020-05-26,주간,DF공장,조립공정,AS차종,조립5라인,제품-038,CL-작업자,456,501.6,180,1,27.7,자주검사,10,,,,
2020-05-26,주간,DF공장,조립공정,AU차종,조립6라인,제품-059,AU-작업자,300,330,180,1,32.7,자주검사,15,,,,
2020-05-26,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,BG-작업자,,0,,,,기타,10,,,,
2020-05-26,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,BG-작업자,,0,,,,3정5행,10,,,,
2020-05-26,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,CC-작업자,,0,,,,3정5행,10,,,,
2020-05-26,주간,DF공장,사출공정,AR차종,5호기,제품-019,BV-작업자,1051,1156.1,630,1,36,,,,,성형,4
2020-05-26,야간,DF공장,사출공정,AR차종,5호기,제품-019,CO-작업자,967,1063.7,582,1,36,,,,,성형,2
2020-05-27,주간,DF공장,사출공정,AO차종,1호기,제품-024,BT-작업자,744,818.4,462,1,37.1,,,,,,
2020-05-27,야간,DF공장,사출공정,AO차종,1호기,제품-024,CA-작업자,937,1030.7,582,1,37.1,,,,,,
2020-05-27,주간,DF공장,사출공정,AO차종,1호기,제품-024,AN-작업자,746,820.6,462,1,37.1,,,,,,
2020-05-27,야간,DF공장,사출공정,AO차종,1호기,제품-024,BH-작업자,938,1031.8,582,1,37.1,,,,,,
2020-05-27,주간,DF공장,사출공정,AB차종,3호기,제품-029,BV-작업자,327,359.7,462,1,75,,,,,,
2020-05-27,야간,DF공장,사출공정,AB차종,3호기,제품-029,AO-작업자,405,445.5,582,1,75,,,,,,
2020-05-27,야간,DF공장,사출공정,AR차종,5호기,제품-019,BB-작업자,967,1063.7,582,1,36,,,,,,
2020-05-27,야간,DF공장,사출공정,AD차종,6호기,제품-016,CN-작업자,607,667.7,582,1,60,,,,,,
2020-05-27,주간,DF공장,사출공정,AA차종,7호기,제품-026,DK-작업자,768,844.8,462,1,36,,,,,,
2020-05-27,야간,DF공장,사출공정,AA차종,7호기,제품-026,CO-작업자,967,1063.7,582,1,36,,,,,,
2020-05-27,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,767,843.7,462,1,36,,,,,,
2020-05-27,야간,DF공장,사출공정,AS차종,8호기,제품-010,CK-작업자,967,1063.7,582,1,36,,,,,,
2020-05-27,주간,DF공장,사출공정,AG차종,9호기,제품-014,BY-작업자,767,843.7,462,1,37.1,,,,,,
2020-05-27,야간,DF공장,사출공정,AG차종,9호기,제품-014,DI-작업자,967,1063.7,582,1,37.1,,,,,,
2020-05-27,주간,DF공장,사출공정,AA차종,7호기,제품-026,CV-작업자,768,844.8,462,1,36,,,,,,
2020-05-27,야간,DF공장,사출공정,AA차종,7호기,제품-026,AS-작업자,967,1063.7,582,1,36,,,,,,
2020-05-27,주간,DF공장,사출공정,BC차종,11호기,제품-028,BM-작업자,344,378.4,462,1,65.4,,,,,,
2020-05-27,야간,DF공장,사출공정,BC차종,11호기,제품-028,AY-작업자,480,528,582,1,65.4,,,,,,
2020-05-27,주간,DF공장,사출공정,BE차종,12호기,제품-023,BD-작업자,747,821.7,462,1,37.1,,,,,,
2020-05-27,야간,DF공장,사출공정,BE차종,12호기,제품-023,BN-작업자,938,1031.8,582,1,37.1,,,,,,
2020-05-27,주간,DF공장,사출공정,BB차종,11호기,제품-027,DD-작업자,537,590.7,462,1,55,,,,,,
2020-05-27,야간,DF공장,사출공정,BB차종,11호기,제품-027,CP-작업자,677,744.7,582,1,55,,,,,,
2020-05-27,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,1100,1210,480,1,25.7,자주검사,40,,,,
2020-05-27,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,AP-작업자,,0,,,,3정5행,10,,,,
2020-05-27,주간,DF공장,조립공정,AV차종,조립4라인,제품-046,CC-작업자,,0,,,,3정5행,10,,,,
2020-05-29,주간,DF공장,사출공정,AO차종,1호기,제품-024,CX-작업자,1019,1120.9,630,1,37.1,,,,,,
2020-05-29,야간,DF공장,사출공정,AO차종,1호기,제품-024,AM-작업자,938,1031.8,582,1,37.1,,,,,,
2020-05-29,주간,DF공장,사출공정,AO차종,1호기,제품-024,CO-작업자,1020,1122,630,1,37.1,,,,,,
2020-05-29,야간,DF공장,사출공정,AO차종,1호기,제품-024,AS-작업자,937,1030.7,582,1,37.1,,,,,,
2020-05-29,주간,DF공장,사출공정,AB차종,3호기,제품-029,AO-작업자,483,531.3,630,1,75,,,,,,
2020-05-29,야간,DF공장,사출공정,AB차종,3호기,제품-029,AN-작업자,402,442.2,582,1,75,,,,,,
2020-05-29,주간,DF공장,사출공정,AI차종,4호기,제품-021,DF-작업자,180,198,185,1,36,작업변경,75,,,,
2020-05-29,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,1380,1518,640,1,25.7,자주검사,20,,,융착,2
2020-05-29,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,,0,,,,기타,10,,,,
2020-05-29,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,CH-작업자,,0,,,,3정5행,10,,,,
2020-05-29,주간,DF공장,조립공정,AK차종,조립1라인,제품-050,BG-작업자,,0,,,,기타,10,,,,
2020-05-29,주간,DF공장,사출공정,AD차종,6호기,제품-016,BD-작업자,664,730.4,630,1,60,,,,,,
2020-05-29,야간,DF공장,사출공정,AD차종,6호기,제품-016,DD-작업자,589,647.9,582,1,60,설비이상,20,,,,
2020-05-29,주간,DF공장,사출공정,AA차종,7호기,제품-026,CY-작업자,900,990,630,1,36,,,,,,
2020-05-29,야간,DF공장,사출공정,AA차종,7호기,제품-026,BV-작업자,934,1027.4,582,1,36,설비이상,20,,,,
2020-05-29,주간,DF공장,사출공정,AS차종,8호기,제품-010,BR-작업자,1051,1156.1,630,1,36,,,,,,
2020-05-29,야간,DF공장,사출공정,AS차종,8호기,제품-010,CK-작업자,937,1030.7,582,1,36,설비이상,20,,,,
2020-05-29,주간,DF공장,사출공정,AG차종,9호기,제품-014,DI-작업자,128,140.8,145,1,37.1,작업변경,70,,,,
2020-05-29,주간,DF공장,사출공정,AS차종,8호기,제품-010,DI-작업자,806,886.6,485,1,36,,,,,,
2020-05-29,야간,DF공장,사출공정,AS차종,8호기,제품-010,CA-작업자,937,1030.7,582,1,36,설비이상,20,,,,
2020-05-29,주간,DF공장,사출공정,AA차종,7호기,제품-026,BY-작업자,1051,1156.1,630,1,36,,,,,,
2020-05-29,야간,DF공장,사출공정,AA차종,7호기,제품-026,CU-작업자,937,1030.7,582,1,36,설비이상,20,,,,
2020-05-29,주간,DF공장,사출공정,BC차종,11호기,제품-028,CN-작업자,405,445.5,585,1,65.4,,,,,,
2020-05-29,야간,DF공장,사출공정,BC차종,11호기,제품-028,CZ-작업자,423,465.3,582,1,65.4,,,,,,
2020-05-29,주간,DF공장,사출공정,BE차종,12호기,제품-023,BP-작업자,975,1072.5,630,1,37.1,,,,,,
